"Timestamp","Tsoil6","Tsurf15","SWC"
"2020-12-12 0:00",3.625,0.145833333333333,0.389133259333333
"2020-12-12 1:00",3.625,-1.25,0.3893869085
"2020-12-12 2:00",3.625,-0.828125,0.389713092
"2020-12-12 3:00",3.5625,-2.703125,0.38987621775
"2020-12-12 4:00",3.5,-3.546875,0.38998497675
"2020-12-12 5:00",3.484375,-2.234375,0.39031130475
"2020-12-12 6:00",3.421875,-2.703125,0.3905833
"2020-12-12 7:00",3.375,-0.640625,0.39063770925
"2020-12-12 8:00",3.375,0.734375,0.3910186165
"2020-12-12 9:00",3.375,3.234375,0.3913451825
"2020-12-12 10:00",3.453125,4.578125,0.39150849525
"2020-12-12 11:00",3.578125,4.984375,0.39150849525
"2020-12-12 12:00",3.703125,5.6875,0.3915629385
"2020-12-12 13:00",3.859375,7.59375,0.391671825
"2020-12-12 14:00",4.015625,6.9375,0.391671825
"2020-12-12 15:00",4.140625,6.078125,0.391671825
"2020-12-12 16:00",4.234375,5.109375,0.391671825
"2020-12-12 17:00",4.25,4.484375,0.391671825
"2020-12-12 18:00",4.25,4.671875,0.39172627675
"2020-12-12 19:00",4.25,4.796875,0.391889632
"2020-12-12 20:00",4.328125,7.6875,0.392107473
"2020-12-12 21:00",4.390625,7.65625,0.392107473
"2020-12-12 22:00",4.5,6.9375,0.39216194175
"2020-12-12 23:00",4.515625,7.21875,0.39227087925
"2020-12-13 0:00",4.59375,7.390625,0.392325348
"2020-12-13 1:00",4.625,8.015625,0.3924343025
"2020-12-13 2:00",4.671875,8.015625,0.392543257
"2020-12-13 3:00",4.75,8.859375,0.392543257
"2020-12-13 4:00",4.78125,8.6875,0.39259774275
"2020-12-13 5:00",4.875,8.0625,0.3926522285
"2020-12-13 6:00",4.921875,7.296875,0.39259774275
"2020-12-13 7:00",5,6.625,0.392543257
"2020-12-13 8:00",5,6.453125,0.3926522285
"2020-12-13 9:00",5,5.921875,0.3927612
"2020-12-13 10:00",5,5.34375,0.3927612
"2020-12-13 11:00",5,4.671875,0.3927612
"2020-12-13 12:00",5,4.25,0.3928701885
"2020-12-13 13:00",5,3.859375,0.392979177
"2020-12-13 14:00",4.9375,3.765625,0.39314268525
"2020-12-13 15:00",4.890625,2.390625,0.39325169925
"2020-12-13 16:00",4.875,1.46875,0.39357879225
"2020-12-13 17:00",4.78125,1.046875,0.3937423685
"2020-12-13 18:00",4.734375,0.78125,0.3939604985
"2020-12-13 19:00",4.640625,0.65625,0.39423320775
"2020-12-13 20:00",4.609375,0.578125,0.394287753
"2020-12-13 21:00",4.53125,0.484375,0.39445141425
"2020-12-13 22:00",4.5,0.34375,0.39456053025
