"Timestamp","Tsoil6","Tsurf15","SWC"
"2021-11-30 17:00",3.375,-0.360416666666667,0.42253643065
"2021-11-30 18:00",3.375,-0.7625,0.422718192
"2021-11-30 19:00",3.37708333333333,-0.979166666666667,0.422718192
"2021-11-30 20:00",3.403125,-0.264583333333333,0.422718192
"2021-11-30 21:00",3.43125,-0.172916666666667,0.422718192
"2021-11-30 22:00",3.4375,-0.178125,0.422644003
"2021-11-30 23:00",3.4375,0.345833333333333,0.422495625
"2021-12-01 0:00",3.4375,0.972916666666667,0.422376940733333
"2021-12-01 1:00",3.4375,1.26354166666667,0.422273092
"2021-12-01 2:00",3.43645833333333,1.56145833333333,0.422243425466667
"2021-12-01 3:00",3.41041666666667,1.2375,0.422299054183333
"2021-12-01 4:00",3.375,1.38020833333333,0.422495625
"2021-12-01 5:00",3.375,1.384375,0.4226810975
"2021-12-01 6:00",3.375,1.33229166666667,0.422836912533333
"2021-12-01 7:00",3.375,1.178125,0.422940793
"2021-12-01 8:00",3.375,0.485416666666667,0.423104058666667
"2021-12-01 9:00",3.375,1.190625,0.423408372966667
"2021-12-01 10:00",3.375,0.96875,0.423842685183333
"2021-12-01 11:00",3.37604166666667,1.0875,0.4244331071
"2021-12-01 12:00",3.43020833333333,2.83541666666667,0.424986618116667
"2021-12-01 13:00",3.515625,3.64270833333333,0.4259343956
"2021-12-01 14:00",3.63020833333333,3.14270833333333,0.426343393333333
"2021-12-01 15:00",3.73333333333333,1.0875,0.426220673216667
"2021-12-01 16:00",3.75,-0.863541666666667,0.4259418026
"2021-12-01 17:00",3.75,-1.09166666666667,0.4255923612
"2021-12-01 18:00",3.75,-1.58958333333333,0.42523928345
"2021-12-01 19:00",3.696875,-1.17708333333333,0.424886290133333
"2021-12-01 20:00",3.659375,-1.07083333333333,0.42460767395
"2021-12-01 21:00",3.625,-2.17604166666667,0.424329108766667
"2021-12-01 22:00",3.625,-0.917708333333333,0.42411000925
"2021-12-01 23:00",3.59166666666667,0.686458333333334,0.42391693255
"2021-12-02 0:00",3.5625,0.941666666666667,0.423683045666667
"2021-12-02 1:00",3.5625,1.03229166666667,0.427312300883333
"2021-12-02 2:00",3.559375,1.47916666666667,0.441593092816667
"2021-12-02 3:00",3.5625,1.81979166666667,0.445686277183333
"2021-12-02 4:00",3.6,2.12083333333333,0.441644389616667
"2021-12-02 5:00",3.625,2.59479166666667,0.440979332833333
"2021-12-02 6:00",3.640625,3.35208333333333,0.438828728816667
"2021-12-02 7:00",3.72708333333333,3.428125,0.43701452865
"2021-12-02 8:00",3.75,5.36145833333333,0.43601091175
"2021-12-02 9:00",3.84166666666667,8.775,0.4352586721
"2021-12-02 10:00",4.021875,7.384375,0.434424558216667
"2021-12-02 11:00",4.16770833333333,6.240625,0.4502262778
"2021-12-02 12:00",4.275,6.81770833333333,0.450315836333333
"2021-12-02 13:00",4.384375,7.528125,0.447698716283333
"2021-12-02 14:00",4.49166666666667,7.709375,0.4455233935
"2021-12-02 15:00",4.60104166666667,7.28125,0.443460320333333
"2021-12-02 16:00",4.63541666666667,6.9625,0.446357465816667
"2021-12-02 17:00",4.72916666666667,5.61354166666667,0.448997675616667
"2021-12-02 18:00",4.73020833333333,3.42708333333333,0.467815869366667
"2021-12-02 19:00",4.64479166666667,3.73645833333333,0.465325262533333
"2021-12-02 20:00",4.625,3.78125,0.462858154483333
"2021-12-02 21:00",4.625,3.33020833333333,0.4595957527
"2021-12-02 22:00",4.553125,2.55208333333333,0.459276795066667
"2021-12-02 23:00",4.5,1.4625,0.46102986265
"2021-12-03 0:00",4.40520833333333,0.572916666666667,0.459953055466667
"2021-12-03 1:00",4.3125,-0.00416666666666656,0.459013915516667
"2021-12-03 2:00",4.22083333333333,-0.160416666666667,0.457798085016667
"2021-12-03 3:00",4.125,-0.470833333333333,0.456408658983333
"2021-12-03 4:00",4.0375,-0.996875,0.45472484005
"2021-12-03 5:00",3.98854166666667,-1.29375,0.451642851783333
"2021-12-03 6:00",3.896875,-1.190625,0.4494616198
"2021-12-03 7:00",3.86145833333333,-0.946875,0.447936375466667
"2021-12-03 8:00",3.775,-0.816666666666667,0.446484328416667
"2021-12-03 9:00",3.75,-0.909375,0.444943294233333
"2021-12-03 10:00",3.71875,-0.490625,0.443693505066667
"2021-12-03 11:00",3.6875,1.390625,0.442817016483333
"2021-12-03 12:00",3.71458333333333,1.93229166666667,0.4421590658
"2021-12-03 13:00",3.75,0.907291666666667,0.441456322916667
"2021-12-03 14:00",3.709375,-1.290625,0.440513579333333
"2021-12-03 15:00",3.60729166666667,-2.059375,0.43967649555
"2021-12-03 16:00",3.49895833333333,-3.28333333333333,0.438933650816667
"2021-12-03 17:00",3.390625,-3.91041666666667,0.438093707583333
"2021-12-03 18:00",3.2875,-5.08229166666667,0.437407860066667
"2021-12-03 19:00",3.21666666666667,-2.81041666666667,0.4367110967
"2021-12-03 20:00",3.12604166666667,-2.109375,0.436126951333333
"2021-12-03 21:00",3.12395833333333,-1.89479166666667,0.43557674125
"2021-12-03 22:00",3.06875,-2.03229166666667,0.434764868766667
"2021-12-03 23:00",3.02395833333333,-3.43854166666667,0.434263750233333
"2021-12-04 0:00",3,-2.921875,0.4340543828
"2021-12-04 1:00",3,-2.78333333333333,0.4337030068
"2021-12-04 2:00",3,-2.64583333333333,0.4329780899
"2021-12-04 3:00",3,-2.27708333333333,0.4327763703
"2021-12-04 4:00",3,-1.871875,0.432414097716667
"2021-12-04 5:00",3,-1.90520833333333,0.432156449066667
"2021-12-04 6:00",2.996875,-1.98958333333333,0.431827923066667
"2021-12-04 7:00",2.96458333333333,-1.95833333333333,0.4314994679
"2021-12-04 8:00",2.990625,-1.071875,0.4312382475
"2021-12-04 9:00",3,0.378125,0.43089874955
"2021-12-04 10:00",3.021875,2.70416666666667,0.43060032415
"2021-12-04 11:00",3.15520833333333,6.48020833333333,0.430667462583333
"2021-12-04 12:00",3.3375,8.03333333333333,0.430272142116667
"2021-12-04 13:00",3.546875,6.05729166666667,0.43005587995
"2021-12-04 14:00",3.65729166666667,3.63125,0.429698001916667
"2021-12-04 15:00",3.6875,3.08229166666667,0.42955636565
"2021-12-04 16:00",3.66041666666667,1.42916666666667,0.4291874369
"2021-12-04 17:00",3.625,1.65729166666667,0.428688209333333
"2021-12-04 18:00",3.553125,1.22708333333333,0.428479626166667
"2021-12-04 19:00",3.5,1.33645833333333,0.426927414083333
"2021-12-04 20:00",3.471875,1.17916666666667,0.426484724733333
"2021-12-04 21:00",3.384375,-0.18125,0.42618348805
"2021-12-04 22:00",3.375,-1.253125,0.4259418026
"2021-12-04 23:00",3.375,-0.183333333333333,0.425718743733333
"2021-12-05 0:00",3.34375,0.108333333333333,0.425532887033333
"2021-12-05 1:00",3.26458333333333,0.15625,0.42534333675
"2021-12-05 2:00",3.25,-0.361458333333333,0.425098075016667
"2021-12-05 3:00",3.225,-0.589583333333333,0.424945732
"2021-12-05 4:00",3.1875,-0.8375,0.424759976166667
"2021-12-05 5:00",3.14791666666667,-0.764583333333333,0.4246336758
"2021-12-05 6:00",3.125,-0.725,0.424499952
"2021-12-05 7:00",3.125,-0.652083333333333,0.424358820633333
"2021-12-05 8:00",3.125,-0.244791666666667,0.424258545916667
"2021-12-05 9:00",3.125,0.152083333333333,0.424054308
"2021-12-05 10:00",3.125,1.76770833333333,0.42384267555
"2021-12-05 11:00",3.196875,3.19166666666667,0.423831537
"2021-12-05 12:00",3.3,3.68229166666667,0.423783277316667
"2021-12-05 13:00",3.42708333333333,5.19583333333333,0.423634785983333
"2021-12-05 14:00",3.57395833333333,3.05416666666667,0.423415790733333
"2021-12-05 15:00",3.625,1.91354166666667,0.423311874
"2021-12-05 16:00",3.63645833333333,0.642708333333333,0.423163428
"2021-12-05 17:00",3.625,0.648958333333333,0.423163428
"2021-12-05 18:00",3.625,0.989583333333333,0.423163428
"2021-12-05 19:00",3.6,1.60833333333333,0.423089216333333
"2021-12-05 20:00",3.54583333333333,2.43541666666667,0.422940793
"2021-12-05 21:00",3.50104166666667,3.30104166666667,0.422940793
"2021-12-05 22:00",3.50104166666667,4.41979166666667,0.4228740127
"2021-12-05 23:00",3.55208333333333,4.72916666666667,0.422718192
"2021-12-06 0:00",3.59166666666667,4.88333333333333,0.42256610455
"2021-12-06 1:00",3.625,5.6125,0.422495625
"2021-12-06 2:00",3.64791666666667,5.93645833333333,0.422495625
"2021-12-06 3:00",3.74375,5.80833333333333,0.422495625
"2021-12-06 4:00",3.821875,6.07291666666667,0.422495625
"2021-12-06 5:00",3.9,6.82708333333333,0.422495625
"2021-12-06 6:00",4.009375,7.45833333333333,0.422495625
"2021-12-06 7:00",4.11145833333333,7.90104166666667,0.4225475573
"2021-12-06 8:00",4.225,8.62083333333333,0.422718192
"2021-12-06 9:00",4.340625,10.0854166666667,0.4228294942
"2021-12-06 10:00",4.521875,11.515625,0.423163428
"2021-12-06 11:00",4.71979166666667,10.6760416666667,0.423163428
"2021-12-06 12:00",4.87395833333333,10.2385416666667,0.423163428
"2021-12-06 13:00",4.98958333333333,9.03333333333333,0.4258329841
"2021-12-06 14:00",5.103125,8.840625,0.43684372565
"2021-12-06 15:00",5.18020833333333,8.8,0.441445295433333
"2021-12-06 16:00",5.26979166666667,6.87708333333333,0.461784276583333
